date,casosNovos,casosAcumulados,localidade,obitosNovos,obitosAcumulados
2020-10-24,2,702,CAMPO MAGRO,0.0,13.0
2020-10-24,6,2928,PIRAQUARA,0.0,100.0
2020-10-25,19,6151,SAO JOSE DOS PINHAIS,1.0,205.0
2020-10-25,9,2937,PIRAQUARA,0.0,100.0
2020-10-25,7,3813,CAMPO LARGO,1.0,97.0
2020-10-25,17,4626,COLOMBO,1.0,178.0
2020-10-25,4,733,QUATRO BARRAS,0.0,20.0
2020-10-25,124,55188,CURITIBA,7.0,1615.0
2020-10-25,0,702,CAMPO MAGRO,0.0,13.0
2020-10-25,2,2144,ALMIRANTE TAMANDARE,0.0,75.0
2020-10-25,64,5177,ARAUCARIA,0.0,74.0
2020-10-25,3,1128,ITAPERUCU,1.0,22.0
2020-10-25,4,1283,RIO BRANCO DO SUL,0.0,28.0
2020-10-25,15,4123,PINHAIS,0.0,106.0
2020-10-25,0,1321,CAMPINA GRANDE DO SUL,0.0,29.0
2020-10-25,1,3016,FAZENDA RIO GRANDE,1.0,88.0
2020-10-25,269,92342,NUC,12.0,2650.0
2020-10-26,19,3832,CAMPO LARGO,0.0,97.0
2020-10-26,2,3018,FAZENDA RIO GRANDE,0.0,88.0
2020-10-26,9,6160,SAO JOSE DOS PINHAIS,0.0,205.0
2020-10-26,2,1285,RIO BRANCO DO SUL,0.0,28.0
2020-10-26,1,734,QUATRO BARRAS,1.0,21.0
2020-10-26,524,92866,NUC,6.0,2656.0
2020-10-26,9,4635,COLOMBO,0.0,178.0
2020-10-26,10,1331,CAMPINA GRANDE DO SUL,0.0,29.0
2020-10-26,4,2941,PIRAQUARA,0.0,100.0
2020-10-26,407,55595,CURITIBA,5.0,1620.0
2020-10-26,2,2146,ALMIRANTE TAMANDARE,0.0,75.0
2020-10-26,6,4129,PINHAIS,0.0,106.0
2020-10-26,51,5228,ARAUCARIA,0.0,74.0
2020-10-26,1,1129,ITAPERUCU,0.0,22.0
2020-10-26,1,703,CAMPO MAGRO,0.0,13.0
2020-10-27,3,706,CAMPO MAGRO,0.0,13.0
2020-10-27,17,3035,FAZENDA RIO GRANDE,0.0,88.0
2020-10-27,25,3857,CAMPO LARGO,0.0,97.0
2020-10-27,10,2156,ALMIRANTE TAMANDARE,0.0,75.0
2020-10-27,16,4651,COLOMBO,0.0,178.0
2020-10-27,30,5258,ARAUCARIA,0.0,74.0
2020-10-27,0,1129,ITAPERUCU,0.0,22.0
2020-10-27,9,4138,PINHAIS,0.0,106.0
2020-10-27,32,6192,SAO JOSE DOS PINHAIS,2.0,207.0
2020-10-27,2,1333,CAMPINA GRANDE DO SUL,0.0,29.0
2020-10-27,17,2958,PIRAQUARA,0.0,100.0
2020-10-27,389,55984,CURITIBA,6.0,1626.0
2020-10-27,9,1294,RIO BRANCO DO SUL,1.0,29.0
2020-10-27,2,736,QUATRO BARRAS,0.0,21.0
2020-10-27,561,93427,NUC,9.0,2665.0
2020-10-28,0,1294,RIO BRANCO DO SUL,0.0,29.0
2020-10-28,10,2968,PIRAQUARA,0.0,100.0
2020-10-28,22,3879,CAMPO LARGO,0.0,97.0
2020-10-28,452,56436,CURITIBA,10.0,1636.0
2020-10-28,24,4162,PINHAIS,0.0,106.0
2020-10-28,4,710,CAMPO MAGRO,0.0,13.0
2020-10-28,11,5269,ARAUCARIA,0.0,74.0
2020-10-28,10,1139,ITAPERUCU,0.0,22.0
2020-10-28,0,1333,CAMPINA GRANDE DO SUL,0.0,29.0
2020-10-28,597,94024,NUC,10.0,2675.0
2020-10-28,1,3036,FAZENDA RIO GRANDE,0.0,88.0
2020-10-28,6,742,QUATRO BARRAS,0.0,21.0
2020-10-28,15,2171,ALMIRANTE TAMANDARE,0.0,75.0
2020-10-28,6,6198,SAO JOSE DOS PINHAIS,0.0,207.0
2020-10-28,36,4687,COLOMBO,0.0,178.0
2020-10-29,658,94682,NUC,5.0,2680.0
2020-10-29,27,3063,FAZENDA RIO GRANDE,0.0,88.0
2020-10-29,9,1342,CAMPINA GRANDE DO SUL,0.0,29.0
2020-10-29,22,6220,SAO JOSE DOS PINHAIS,1.0,208.0
2020-10-29,11,4173,PINHAIS,0.0,106.0
2020-10-29,19,3898,CAMPO LARGO,0.0,97.0
2020-10-29,2,712,CAMPO MAGRO,0.0,13.0
2020-10-29,5,2176,ALMIRANTE TAMANDARE,0.0,75.0
2020-10-29,6,1145,ITAPERUCU,0.0,22.0
2020-10-29,4,746,QUATRO BARRAS,0.0,21.0
2020-10-29,19,1313,RIO BRANCO DO SUL,0.0,29.0
2020-10-29,61,5330,ARAUCARIA,0.0,74.0
2020-10-29,15,2983,PIRAQUARA,0.0,100.0
2020-10-29,446,56882,CURITIBA,4.0,1640.0
2020-10-29,12,4699,COLOMBO,0.0,178.0
2020-10-30,211,57093,CURITIBA,4.0,1644.0
2020-10-30,31,4730,COLOMBO,0.0,178.0
2020-10-30,6,718,CAMPO MAGRO,0.0,13.0
2020-10-30,2,748,QUATRO BARRAS,0.0,21.0
2020-10-30,11,1324,RIO BRANCO DO SUL,0.0,29.0
2020-10-30,446,95128,NUC,9.0,2689.0
2020-10-30,8,2991,PIRAQUARA,2.0,102.0
2020-10-30,17,4190,PINHAIS,0.0,106.0
2020-10-30,6,1151,ITAPERUCU,0.0,22.0
2020-10-30,80,5410,ARAUCARIA,0.0,74.0
2020-10-30,4,3067,FAZENDA RIO GRANDE,0.0,88.0
2020-10-30,30,3928,CAMPO LARGO,0.0,97.0
2020-10-30,34,6254,SAO JOSE DOS PINHAIS,1.0,209.0
2020-10-30,3,2179,ALMIRANTE TAMANDARE,1.0,76.0
2020-10-30,3,1345,CAMPINA GRANDE DO SUL,1.0,30.0
2020-10-31,1,1346,CAMPINA GRANDE DO SUL,0.0,30.0
2020-10-31,265,95393,NUC,6.0,2695.0
2020-10-31,24,3091,FAZENDA RIO GRANDE,0.0,88.0
2020-10-31,7,1331,RIO BRANCO DO SUL,0.0,29.0
2020-10-31,13,3004,PIRAQUARA,0.0,102.0
2020-10-31,1,749,QUATRO BARRAS,0.0,21.0
2020-10-31,0,1151,ITAPERUCU,0.0,22.0
2020-10-31,12,4202,PINHAIS,0.0,106.0
2020-10-31,24,2203,ALMIRANTE TAMANDARE,0.0,76.0
2020-10-31,15,6269,SAO JOSE DOS PINHAIS,1.0,210.0
2020-10-31,132,57225,CURITIBA,4.0,1648.0
2020-10-31,18,4748,COLOMBO,0.0,178.0
2020-10-31,17,3945,CAMPO LARGO,1.0,98.0
2020-10-31,0,718,CAMPO MAGRO,0.0,13.0
2020-10-31,1,5411,ARAUCARIA,0.0,74.0
2020-11-01,20,6289,SAO JOSE DOS PINHAIS,0.0,210.0
2020-11-01,19,3023,PIRAQUARA,0.0,102.0
2020-11-01,273,95666,NUC,11.0,2706.0
2020-11-01,89,57314,CURITIBA,9.0,1657.0
2020-11-01,0,4202,PINHAIS,0.0,106.0
2020-11-01,2,751,QUATRO BARRAS,1.0,22.0
2020-11-01,22,1353,RIO BRANCO DO SUL,1.0,30.0
2020-11-01,78,5489,ARAUCARIA,0.0,74.0
2020-11-01,1,1347,CAMPINA GRANDE DO SUL,0.0,30.0
2020-11-01,3,1154,ITAPERUCU,0.0,22.0
2020-11-01,3,3948,CAMPO LARGO,0.0,98.0
2020-11-01,1,3092,FAZENDA RIO GRANDE,0.0,88.0
2020-11-01,11,2214,ALMIRANTE TAMANDARE,0.0,76.0
2020-11-01,0,718,CAMPO MAGRO,0.0,13.0
2020-11-01,24,4772,COLOMBO,0.0,178.0
2020-11-02,4,722,CAMPO MAGRO,0.0,13.0
2020-11-02,0,3023,PIRAQUARA,0.0,102.0
2020-11-02,8,1162,ITAPERUCU,1.0,23.0
2020-11-02,2,6291,SAO JOSE DOS PINHAIS,2.0,212.0
2020-11-02,11,3959,CAMPO LARGO,0.0,98.0
2020-11-02,1,3093,FAZENDA RIO GRANDE,0.0,88.0
2020-11-02,14,4216,PINHAIS,0.0,106.0
2020-11-02,255,57569,CURITIBA,5.0,1662.0
2020-11-02,3,2217,ALMIRANTE TAMANDARE,0.0,76.0
2020-11-02,3,1350,CAMPINA GRANDE DO SUL,0.0,30.0
2020-11-02,1,752,QUATRO BARRAS,0.0,22.0
2020-11-02,22,5511,ARAUCARIA,0.0,74.0
2020-11-02,337,96003,NUC,8.0,2714.0
2020-11-02,12,4784,COLOMBO,0.0,178.0
2020-11-02,1,1354,RIO BRANCO DO SUL,0.0,30.0
2020-11-03,640,96643,NUC,6.0,2720.0
2020-11-03,10,2227,ALMIRANTE TAMANDARE,0.0,76.0
2020-11-03,16,3975,CAMPO LARGO,0.0,98.0
2020-11-03,19,6310,SAO JOSE DOS PINHAIS,0.0,212.0
2020-11-03,0,3023,PIRAQUARA,0.0,102.0
2020-11-03,0,1162,ITAPERUCU,0.0,23.0
2020-11-03,19,5530,ARAUCARIA,1.0,75.0
2020-11-03,3,1357,RIO BRANCO DO SUL,0.0,30.0
2020-11-03,4,3097,FAZENDA RIO GRANDE,0.0,88.0
2020-11-03,2,724,CAMPO MAGRO,0.0,13.0
2020-11-03,7,4223,PINHAIS,0.0,106.0
2020-11-03,14,1364,CAMPINA GRANDE DO SUL,0.0,30.0
2020-11-03,518,58087,CURITIBA,5.0,1667.0
2020-11-03,0,752,QUATRO BARRAS,0.0,22.0
2020-11-03,28,4812,COLOMBO,0.0,178.0
2020-11-04,21,4833,COLOMBO,1.0,179.0
2020-11-04,595,58682,CURITIBA,8.0,1675.0
2020-11-04,33,6343,SAO JOSE DOS PINHAIS,0.0,212.0
2020-11-04,6,1168,ITAPERUCU,0.0,23.0
2020-11-04,4,1361,RIO BRANCO DO SUL,1.0,31.0
2020-11-04,55,3152,FAZENDA RIO GRANDE,0.0,88.0
2020-11-04,1,753,QUATRO BARRAS,1.0,23.0
2020-11-04,14,2241,ALMIRANTE TAMANDARE,0.0,76.0
2020-11-04,18,1382,CAMPINA GRANDE DO SUL,0.0,30.0
2020-11-04,47,5577,ARAUCARIA,1.0,76.0
2020-11-04,1,725,CAMPO MAGRO,0.0,13.0
2020-11-04,35,3058,PIRAQUARA,0.0,102.0
2020-11-04,26,4249,PINHAIS,1.0,107.0
2020-11-04,879,97522,NUC,13.0,2733.0
2020-11-04,23,3998,CAMPO LARGO,0.0,98.0
2020-11-05,7,5584,ARAUCARIA,1.0,77.0
2020-11-05,26,3178,FAZENDA RIO GRANDE,0.0,88.0
2020-11-05,4,757,QUATRO BARRAS,0.0,23.0
2020-11-05,30,4279,PINHAIS,0.0,107.0
2020-11-05,543,59225,CURITIBA,7.0,1682.0
2020-11-05,17,1399,CAMPINA GRANDE DO SUL,0.0,30.0
2020-11-05,6,1174,ITAPERUCU,0.0,23.0
2020-11-05,18,2259,ALMIRANTE TAMANDARE,0.0,76.0
2020-11-05,8,733,CAMPO MAGRO,0.0,13.0
2020-11-05,838,98360,NUC,10.0,2743.0
2020-11-05,45,4878,COLOMBO,0.0,179.0
2020-11-05,102,6445,SAO JOSE DOS PINHAIS,1.0,213.0
2020-11-05,28,4026,CAMPO LARGO,1.0,99.0
2020-11-05,4,3062,PIRAQUARA,0.0,102.0
2020-11-05,0,1361,RIO BRANCO DO SUL,0.0,31.0
2020-11-06,3,760,QUATRO BARRAS,0.0,23.0
2020-11-06,18,6463,SAO JOSE DOS PINHAIS,1.0,214.0
2020-11-06,60,5644,ARAUCARIA,0.0,77.0
2020-11-06,34,3212,FAZENDA RIO GRANDE,1.0,89.0
2020-11-06,10,743,CAMPO MAGRO,0.0,13.0
2020-11-06,13,4039,CAMPO LARGO,0.0,99.0
2020-11-06,62,4940,COLOMBO,0.0,179.0
2020-11-06,21,2280,ALMIRANTE TAMANDARE,0.0,76.0
2020-11-06,2,1176,ITAPERUCU,0.0,23.0
2020-11-06,1132,99492,NUC,12.0,2755.0
2020-11-06,20,1381,RIO BRANCO DO SUL,0.0,31.0
2020-11-06,8,1407,CAMPINA GRANDE DO SUL,0.0,30.0
2020-11-06,29,3091,PIRAQUARA,0.0,102.0
2020-11-06,25,4304,PINHAIS,0.0,107.0
2020-11-06,827,60052,CURITIBA,10.0,1692.0
2020-11-07,52,4091,CAMPO LARGO,0.0,99.0
2020-11-07,53,6516,SAO JOSE DOS PINHAIS,1.0,215.0
2020-11-07,82,5726,ARAUCARIA,0.0,77.0
2020-11-07,31,4971,COLOMBO,0.0,179.0
2020-11-07,5,3217,FAZENDA RIO GRANDE,0.0,89.0
2020-11-07,31,4335,PINHAIS,1.0,108.0
2020-11-07,791,100283,NUC,6.0,2761.0
2020-11-07,13,756,CAMPO MAGRO,0.0,13.0
2020-11-07,1,1382,RIO BRANCO DO SUL,2.0,33.0
2020-11-07,18,2298,ALMIRANTE TAMANDARE,0.0,76.0
2020-11-07,6,766,QUATRO BARRAS,0.0,23.0
2020-11-07,472,60524,CURITIBA,2.0,1694.0
2020-11-07,2,1178,ITAPERUCU,0.0,23.0
2020-11-07,0,1407,CAMPINA GRANDE DO SUL,0.0,30.0
2020-11-07,25,3116,PIRAQUARA,0.0,102.0
2020-11-08,15,4106,CAMPO LARGO,1.0,100.0
2020-11-08,1,767,QUATRO BARRAS,0.0,23.0
2020-11-08,0,2298,ALMIRANTE TAMANDARE,0.0,76.0
2020-11-08,0,756,CAMPO MAGRO,0.0,13.0
2020-11-08,13,4348,PINHAIS,0.0,108.0
2020-11-08,31,3248,FAZENDA RIO GRANDE,0.0,89.0
2020-11-08,291,60815,CURITIBA,9.0,1703.0
2020-11-08,14,3130,PIRAQUARA,1.0,103.0
2020-11-08,3,1181,ITAPERUCU,0.0,23.0
2020-11-08,508,100791,NUC,11.0,2772.0
2020-11-08,41,6557,SAO JOSE DOS PINHAIS,0.0,215.0
2020-11-08,16,1398,RIO BRANCO DO SUL,0.0,33.0
2020-11-08,2,4973,COLOMBO,0.0,179.0
2020-11-08,81,5807,ARAUCARIA,0.0,77.0
2020-11-08,0,1407,CAMPINA GRANDE DO SUL,0.0,30.0
2020-11-09,28,1435,CAMPINA GRANDE DO SUL,0.0,30.0
2020-11-09,5,1403,RIO BRANCO DO SUL,0.0,33.0
2020-11-09,43,5016,COLOMBO,0.0,179.0
2020-11-09,28,4376,PINHAIS,0.0,108.0
2020-11-09,7,2305,ALMIRANTE TAMANDARE,0.0,76.0
2020-11-09,7,3255,FAZENDA RIO GRANDE,0.0,89.0
2020-11-09,2,769,QUATRO BARRAS,0.0,23.0
2020-11-09,74,5881,ARAUCARIA,0.0,77.0
2020-11-09,891,61706,CURITIBA,6.0,1709.0
2020-11-09,14,3144,PIRAQUARA,0.0,103.0
2020-11-09,2,1183,ITAPERUCU,0.0,23.0
2020-11-09,12,6569,SAO JOSE DOS PINHAIS,0.0,215.0
2020-11-09,9,4115,CAMPO LARGO,0.0,100.0
2020-11-09,1122,101913,NUC,6.0,2778.0
2020-11-09,0,756,CAMPO MAGRO,0.0,13.0
2020-11-10,18,4133,CAMPO LARGO,0.0,100.0
2020-11-10,1,1404,RIO BRANCO DO SUL,0.0,33.0
2020-11-10,13,2318,ALMIRANTE TAMANDARE,0.0,76.0
2020-11-10,5,3149,PIRAQUARA,0.0,103.0
2020-11-10,981,62687,CURITIBA,9.0,1718.0
2020-11-10,1,770,QUATRO BARRAS,0.0,23.0
2020-11-10,42,5058,COLOMBO,4.0,183.0
2020-11-10,11,1446,CAMPINA GRANDE DO SUL,0.0,30.0
2020-11-10,43,5924,ARAUCARIA,1.0,78.0
2020-11-10,6,3261,FAZENDA RIO GRANDE,0.0,89.0
2020-11-10,42,4418,PINHAIS,0.0,108.0
2020-11-10,11,767,CAMPO MAGRO,0.0,13.0
2020-11-10,40,6609,SAO JOSE DOS PINHAIS,0.0,215.0
2020-11-10,1221,103134,NUC,14.0,2792.0
2020-11-10,7,1190,ITAPERUCU,0.0,23.0
2020-11-11,22,5080,COLOMBO,2.0,185.0
2020-11-11,1220,104354,NUC,20.0,2812.0
2020-11-11,21,3170,PIRAQUARA,3.0,106.0
2020-11-11,33,4166,CAMPO LARGO,0.0,100.0
2020-11-11,10,777,CAMPO MAGRO,0.0,13.0
2020-11-11,830,63517,CURITIBA,10.0,1728.0
2020-11-11,11,1201,ITAPERUCU,0.0,23.0
2020-11-11,65,5989,ARAUCARIA,0.0,78.0
2020-11-11,40,2358,ALMIRANTE TAMANDARE,1.0,77.0
2020-11-11,20,1424,RIO BRANCO DO SUL,0.0,33.0
2020-11-11,17,1463,CAMPINA GRANDE DO SUL,0.0,30.0
2020-11-11,79,6688,SAO JOSE DOS PINHAIS,2.0,217.0
2020-11-11,49,3310,FAZENDA RIO GRANDE,2.0,91.0
2020-11-11,1,771,QUATRO BARRAS,0.0,23.0
2020-11-11,22,4440,PINHAIS,0.0,108.0
2020-11-12,37,4203,CAMPO LARGO,0.0,100.0
2020-11-12,13,1437,RIO BRANCO DO SUL,0.0,33.0
2020-11-12,14,3184,PIRAQUARA,1.0,107.0
2020-11-12,74,5154,COLOMBO,4.0,189.0
2020-11-12,108,6796,SAO JOSE DOS PINHAIS,0.0,217.0
2020-11-12,49,4489,PINHAIS,1.0,109.0
2020-11-12,95,6084,ARAUCARIA,0.0,78.0
2020-11-12,6,1469,CAMPINA GRANDE DO SUL,0.0,30.0
2020-11-12,0,1201,ITAPERUCU,0.0,23.0
2020-11-12,4,781,CAMPO MAGRO,1.0,14.0
2020-11-12,1465,105819,NUC,16.0,2828.0
2020-11-12,43,3353,FAZENDA RIO GRANDE,1.0,92.0
2020-11-12,2,773,QUATRO BARRAS,0.0,23.0
2020-11-12,4,2362,ALMIRANTE TAMANDARE,0.0,77.0
2020-11-12,1016,64533,CURITIBA,8.0,1736.0
2020-11-13,140,6224,ARAUCARIA,0.0,78.0
2020-11-13,99,6895,SAO JOSE DOS PINHAIS,1.0,218.0
2020-11-13,0,1437,RIO BRANCO DO SUL,0.0,33.0
2020-11-13,9,1210,ITAPERUCU,0.0,23.0
2020-11-13,46,4249,CAMPO LARGO,1.0,101.0
2020-11-13,32,2394,ALMIRANTE TAMANDARE,0.0,77.0
2020-11-13,1725,107544,NUC,9.0,2837.0
2020-11-13,31,1500,CAMPINA GRANDE DO SUL,0.0,30.0
2020-11-13,12,785,QUATRO BARRAS,0.0,23.0
2020-11-13,68,4557,PINHAIS,0.0,109.0
2020-11-13,15,3368,FAZENDA RIO GRANDE,0.0,92.0
2020-11-13,1130,65663,CURITIBA,6.0,1742.0
2020-11-13,34,3218,PIRAQUARA,0.0,107.0
2020-11-13,2,783,CAMPO MAGRO,0.0,14.0
2020-11-13,107,5261,COLOMBO,1.0,190.0
2020-11-14,71,6966,SAO JOSE DOS PINHAIS,2.0,220.0
2020-11-14,1161,108705,NUC,11.0,2848.0
2020-11-14,26,3244,PIRAQUARA,0.0,107.0
2020-11-14,8,793,QUATRO BARRAS,0.0,23.0
2020-11-14,99,6323,ARAUCARIA,0.0,78.0
2020-11-14,3,1503,CAMPINA GRANDE DO SUL,0.0,30.0
2020-11-14,74,4631,PINHAIS,1.0,110.0
2020-11-14,38,2432,ALMIRANTE TAMANDARE,1.0,78.0
2020-11-14,2,1212,ITAPERUCU,0.0,23.0
2020-11-14,44,3412,FAZENDA RIO GRANDE,0.0,92.0
2020-11-14,4,787,CAMPO MAGRO,0.0,14.0
2020-11-14,36,4285,CAMPO LARGO,0.0,101.0
2020-11-14,675,66338,CURITIBA,7.0,1749.0
2020-11-14,72,5333,COLOMBO,0.0,190.0
2020-11-14,9,1446,RIO BRANCO DO SUL,0.0,33.0
2020-11-15,29,1475,RIO BRANCO DO SUL,0.0,33.0
2020-11-15,83,4714,PINHAIS,0.0,110.0
2020-11-15,49,7015,SAO JOSE DOS PINHAIS,0.0,220.0
2020-11-15,49,3293,PIRAQUARA,0.0,107.0
2020-11-15,70,6393,ARAUCARIA,1.0,79.0
2020-11-15,24,5357,COLOMBO,0.0,190.0
2020-11-15,1,1504,CAMPINA GRANDE DO SUL,0.0,30.0
2020-11-15,485,66823,CURITIBA,5.0,1754.0
2020-11-15,9,2441,ALMIRANTE TAMANDARE,0.0,78.0
2020-11-15,3,1215,ITAPERUCU,0.0,23.0
2020-11-15,39,826,CAMPO MAGRO,0.0,14.0
2020-11-15,21,814,QUATRO BARRAS,0.0,23.0
2020-11-15,73,4358,CAMPO LARGO,0.0,101.0
2020-11-15,60,3472,FAZENDA RIO GRANDE,1.0,93.0
2020-11-15,995,109700,NUC,7.0,2855.0
2020-11-16,0,814,QUATRO BARRAS,0.0,23.0
2020-11-16,64,6457,ARAUCARIA,1.0,80.0
2020-11-16,48,7063,SAO JOSE DOS PINHAIS,2.0,222.0
2020-11-16,28,3500,FAZENDA RIO GRANDE,0.0,93.0
2020-11-16,4,1479,RIO BRANCO DO SUL,0.0,33.0
2020-11-16,9,3302,PIRAQUARA,0.0,107.0
2020-11-16,3,829,CAMPO MAGRO,0.0,14.0
2020-11-16,58,4416,CAMPO LARGO,2.0,103.0
2020-11-16,1721,111421,NUC,25.0,2880.0
2020-11-16,14,4728,PINHAIS,1.0,111.0
2020-11-16,1359,68182,CURITIBA,16.0,1770.0
2020-11-16,29,1533,CAMPINA GRANDE DO SUL,0.0,30.0
2020-11-16,2,1217,ITAPERUCU,0.0,23.0
2020-11-16,97,5454,COLOMBO,3.0,193.0
2020-11-16,6,2447,ALMIRANTE TAMANDARE,0.0,78.0
2020-11-17,99,6556,ARAUCARIA,1.0,81.0
2020-11-17,54,4782,PINHAIS,0.0,111.0
2020-11-17,75,7138,SAO JOSE DOS PINHAIS,1.0,223.0
2020-11-17,1,815,QUATRO BARRAS,0.0,23.0
2020-11-17,21,850,CAMPO MAGRO,0.0,14.0
2020-11-17,5,3307,PIRAQUARA,0.0,107.0
2020-11-17,2,1481,RIO BRANCO DO SUL,0.0,33.0
2020-11-17,40,1573,CAMPINA GRANDE DO SUL,0.0,30.0
2020-11-17,53,4469,CAMPO LARGO,0.0,103.0
2020-11-17,112,5566,COLOMBO,2.0,195.0
2020-11-17,5,3505,FAZENDA RIO GRANDE,0.0,93.0
2020-11-17,1374,69556,CURITIBA,12.0,1782.0
2020-11-17,2,1219,ITAPERUCU,0.0,23.0
2020-11-17,1888,113309,NUC,16.0,2896.0
2020-11-17,45,2492,ALMIRANTE TAMANDARE,0.0,78.0
2020-11-18,70,1643,CAMPINA GRANDE DO SUL,0.0,30.0
2020-11-18,107,5673,COLOMBO,2.0,197.0
2020-11-18,13,863,CAMPO MAGRO,0.0,14.0
2020-11-18,11,1230,ITAPERUCU,0.0,23.0
2020-11-18,1854,115163,NUC,16.0,2912.0
2020-11-18,52,7190,SAO JOSE DOS PINHAIS,1.0,224.0
2020-11-18,1220,70776,CURITIBA,9.0,1791.0
2020-11-18,56,2548,ALMIRANTE TAMANDARE,0.0,78.0
2020-11-18,22,837,QUATRO BARRAS,0.0,23.0
2020-11-18,15,6571,ARAUCARIA,0.0,81.0
2020-11-18,41,3348,PIRAQUARA,1.0,108.0
2020-11-18,114,3619,FAZENDA RIO GRANDE,2.0,95.0
2020-11-18,31,4813,PINHAIS,1.0,112.0
2020-11-18,59,4528,CAMPO LARGO,0.0,103.0
2020-11-18,43,1524,RIO BRANCO DO SUL,0.0,33.0
2020-11-19,141,6712,ARAUCARIA,0.0,81.0
2020-11-19,65,1708,CAMPINA GRANDE DO SUL,0.0,30.0
2020-11-19,96,3444,PIRAQUARA,0.0,108.0
2020-11-19,20,883,CAMPO MAGRO,1.0,15.0
2020-11-19,0,1230,ITAPERUCU,0.0,23.0
2020-11-19,68,4881,PINHAIS,0.0,112.0
2020-11-19,1183,71959,CURITIBA,10.0,1801.0
2020-11-19,4,2552,ALMIRANTE TAMANDARE,0.0,78.0
2020-11-19,19,4547,CAMPO LARGO,0.0,103.0
2020-11-19,16,3635,FAZENDA RIO GRANDE,0.0,95.0
2020-11-19,22,1546,RIO BRANCO DO SUL,0.0,33.0
2020-11-19,25,5698,COLOMBO,1.0,198.0
2020-11-19,13,850,QUATRO BARRAS,0.0,23.0
2020-11-19,1774,116937,NUC,12.0,2924.0
2020-11-19,102,7292,SAO JOSE DOS PINHAIS,0.0,224.0
2020-11-20,92,4973,PINHAIS,0.0,112.0
2020-11-20,1201,73160,CURITIBA,9.0,1810.0
2020-11-20,19,3463,PIRAQUARA,0.0,108.0
2020-11-20,76,3711,FAZENDA RIO GRANDE,0.0,95.0
2020-11-20,64,6776,ARAUCARIA,0.0,81.0
2020-11-20,2,1548,RIO BRANCO DO SUL,1.0,34.0
2020-11-20,1735,118672,NUC,13.0,2937.0
2020-11-20,42,5740,COLOMBO,1.0,199.0
2020-11-20,17,900,CAMPO MAGRO,0.0,15.0
2020-11-20,36,1744,CAMPINA GRANDE DO SUL,1.0,31.0
2020-11-20,19,1249,ITAPERUCU,0.0,23.0
2020-11-20,37,2589,ALMIRANTE TAMANDARE,0.0,78.0
2020-11-20,19,7311,SAO JOSE DOS PINHAIS,0.0,224.0
2020-11-20,22,872,QUATRO BARRAS,0.0,23.0
2020-11-20,89,4636,CAMPO LARGO,1.0,104.0
2020-11-21,17,1565,RIO BRANCO DO SUL,0.0,34.0
2020-11-21,10,1754,CAMPINA GRANDE DO SUL,0.0,31.0
2020-11-21,4,3715,FAZENDA RIO GRANDE,0.0,95.0
2020-11-21,4,1253,ITAPERUCU,0.0,23.0
2020-11-21,626,73786,CURITIBA,10.0,1820.0
2020-11-21,196,7507,SAO JOSE DOS PINHAIS,0.0,224.0
2020-11-21,88,5828,COLOMBO,0.0,199.0
2020-11-21,72,5045,PINHAIS,0.0,112.0
2020-11-21,6,878,QUATRO BARRAS,0.0,23.0
2020-11-21,31,2620,ALMIRANTE TAMANDARE,0.0,78.0
2020-11-21,22,4658,CAMPO LARGO,0.0,104.0
2020-11-21,7,907,CAMPO MAGRO,0.0,15.0
2020-11-21,1217,119889,NUC,10.0,2947.0
2020-11-21,55,3518,PIRAQUARA,0.0,108.0
2020-11-21,79,6855,ARAUCARIA,0.0,81.0
2020-11-22,135,5963,COLOMBO,0.0,199.0
2020-11-22,16,1269,ITAPERUCU,0.0,23.0
2020-11-22,27,2647,ALMIRANTE TAMANDARE,0.0,78.0
2020-11-22,0,1754,CAMPINA GRANDE DO SUL,0.0,31.0
2020-11-22,21,1586,RIO BRANCO DO SUL,0.0,34.0
2020-11-22,1077,120966,NUC,15.0,2962.0
2020-11-22,10,888,QUATRO BARRAS,0.0,23.0
2020-11-22,24,3739,FAZENDA RIO GRANDE,2.0,97.0
2020-11-22,28,3546,PIRAQUARA,0.0,108.0
2020-11-22,551,74337,CURITIBA,8.0,1828.0
2020-11-22,3,910,CAMPO MAGRO,0.0,15.0
2020-11-22,77,7584,SAO JOSE DOS PINHAIS,3.0,227.0
2020-11-22,32,4690,CAMPO LARGO,1.0,105.0
2020-11-22,85,5130,PINHAIS,0.0,112.0
2020-11-22,68,6923,ARAUCARIA,1.0,82.0
2020-11-23,44,3783,FAZENDA RIO GRANDE,2.0,99.0
2020-11-23,2026,122992,NUC,25.0,2987.0
2020-11-23,25,935,CAMPO MAGRO,1.0,16.0
2020-11-23,95,7679,SAO JOSE DOS PINHAIS,2.0,229.0
2020-11-23,23,1609,RIO BRANCO DO SUL,0.0,34.0
2020-11-23,88,4778,CAMPO LARGO,1.0,106.0
2020-11-23,32,5995,COLOMBO,4.0,203.0
2020-11-23,71,5201,PINHAIS,1.0,113.0
2020-11-23,18,906,QUATRO BARRAS,0.0,23.0
2020-11-23,5,1274,ITAPERUCU,0.0,23.0
2020-11-23,58,3604,PIRAQUARA,0.0,108.0
2020-11-23,11,2658,ALMIRANTE TAMANDARE,0.0,78.0
2020-11-23,21,1775,CAMPINA GRANDE DO SUL,0.0,31.0
2020-11-23,1412,75749,CURITIBA,12.0,1840.0
