date,casosNovos,casosAcumulados,localidade,obitosNovos,obitosAcumulados
2020-06-26,31,348,DSPN,0.0,18.0
2020-06-27,39,4609,Curitiba,12.0,152.0
2020-06-27,7,431,DSBN,0.0,13.0
2020-06-27,4,225,DSTQ,0.0,4.0
2020-06-27,0,515,DSSF,0.0,11.0
2020-06-27,3,385,DSCJ,0.0,14.0
2020-06-27,1,400,DSBQ,5.0,22.0
2020-06-27,4,352,DSPN,0.0,18.0
2020-06-27,8,542,DSBV,3.0,23.0
2020-06-27,5,700,DSMZ,0.0,18.0
2020-06-27,4,566,DSPR,1.0,12.0
2020-06-27,3,441,DSCIC,3.0,17.0
2020-06-28,9,551,DSBV,1.0,24.0
2020-06-28,11,363,DSPN,1.0,19.0
2020-06-28,5,520,DSSF,0.0,11.0
2020-06-28,9,394,DSCJ,0.0,14.0
2020-06-28,68,4677,Curitiba,5.0,157.0
2020-06-28,0,225,DSTQ,1.0,5.0
2020-06-28,7,448,DSCIC,1.0,18.0
2020-06-28,3,434,DSBN,0.0,13.0
2020-06-28,9,409,DSBQ,0.0,22.0
2020-06-28,10,576,DSPR,1.0,13.0
2020-06-28,5,705,DSMZ,0.0,18.0
2020-06-29,33,258,DSTQ,0.0,5.0
2020-06-29,58,452,DSCJ,0.0,14.0
2020-06-29,52,500,DSCIC,1.0,19.0
2020-06-29,65,428,DSPN,0.0,19.0
2020-06-29,81,515,DSBN,1.0,14.0
2020-06-29,62,582,DSSF,1.0,12.0
2020-06-29,628,5305,Curitiba,6.0,163.0
2020-06-29,81,490,DSBQ,2.0,24.0
2020-06-29,77,628,DSBV,0.0,24.0
2020-06-29,61,637,DSPR,1.0,14.0
2020-06-29,51,756,DSMZ,0.0,18.0
2020-06-30,34,662,DSBV,0.0,24.0
2020-06-30,35,617,DSSF,1.0,13.0
2020-06-30,51,479,DSPN,0.0,19.0
2020-06-30,17,507,DSBQ,1.0,25.0
2020-06-30,35,791,DSMZ,1.0,19.0
2020-06-30,56,556,DSCIC,0.0,19.0
2020-06-30,46,561,DSBN,2.0,16.0
2020-06-30,18,276,DSTQ,0.0,5.0
2020-06-30,366,5671,Curitiba,6.0,169.0
2020-06-30,40,677,DSPR,1.0,15.0
2020-06-30,25,477,DSCJ,0.0,14.0
2020-07-01,36,597,DSBN,1.0,17.0
2020-07-01,48,604,DSCIC,3.0,22.0
2020-07-01,35,826,DSMZ,1.0,20.0
2020-07-01,438,6109,Curitiba,13.0,182.0
2020-07-01,41,518,DSCJ,2.0,16.0
2020-07-01,51,530,DSPN,1.0,20.0
2020-07-01,45,662,DSSF,1.0,14.0
2020-07-01,56,718,DSBV,0.0,24.0
2020-07-01,50,727,DSPR,2.0,17.0
2020-07-01,16,292,DSTQ,0.0,5.0
2020-07-01,56,563,DSBQ,2.0,27.0
2020-07-02,47,610,DSBQ,1.0,28.0
2020-07-02,42,868,DSMZ,1.0,21.0
2020-07-02,53,771,DSBV,0.0,24.0
2020-07-02,57,661,DSCIC,0.0,22.0
2020-07-02,30,757,DSPR,1.0,18.0
2020-07-02,436,6545,Curitiba,5.0,187.0
2020-07-02,52,649,DSBN,1.0,18.0
2020-07-02,15,307,DSTQ,0.0,5.0
2020-07-02,24,686,DSSF,1.0,15.0
2020-07-02,48,578,DSPN,0.0,20.0
2020-07-02,56,574,DSCJ,0.0,16.0
2020-07-03,17,324,DSTQ,0.0,5.0
2020-07-03,42,910,DSMZ,2.0,23.0
2020-07-03,31,788,DSPR,0.0,18.0
2020-07-03,35,613,DSPN,1.0,21.0
2020-07-03,58,632,DSCJ,1.0,17.0
2020-07-03,371,6916,Curitiba,8.0,195.0
2020-07-03,27,676,DSBN,1.0,19.0
2020-07-03,33,804,DSBV,1.0,25.0
2020-07-03,37,723,DSSF,0.0,15.0
2020-07-03,43,653,DSBQ,2.0,30.0
2020-07-03,44,705,DSCIC,0.0,22.0
2020-07-04,4,808,DSBV,0.0,25.0
2020-07-04,4,709,DSCIC,2.0,24.0
2020-07-04,3,726,DSSF,2.0,17.0
2020-07-04,6,794,DSPR,1.0,19.0
2020-07-04,3,913,DSMZ,2.0,25.0
2020-07-04,4,636,DSCJ,2.0,19.0
2020-07-04,46,6962,Curitiba,10.0,205.0
2020-07-04,1,325,DSTQ,0.0,5.0
2020-07-04,9,662,DSBQ,0.0,30.0
2020-07-04,6,682,DSBN,0.0,19.0
2020-07-04,6,619,DSPN,1.0,22.0
2020-07-05,2,638,DSCJ,3.0,22.0
2020-07-05,4,686,DSBN,1.0,20.0
2020-07-05,7,332,DSTQ,0.0,5.0
2020-07-05,0,808,DSBV,0.0,25.0
2020-07-05,3,729,DSSF,0.0,17.0
2020-07-05,45,7007,Curitiba,10.0,215.0
2020-07-05,8,921,DSMZ,1.0,26.0
2020-07-05,6,800,DSPR,0.0,19.0
2020-07-05,4,666,DSBQ,1.0,31.0
2020-07-05,7,626,DSPN,2.0,24.0
2020-07-05,4,713,DSCIC,2.0,26.0
2020-07-06,103,1024,DSMZ,3.0,29.0
2020-07-06,97,897,DSPR,2.0,21.0
2020-07-06,98,430,DSTQ,0.0,5.0
2020-07-06,77,806,DSSF,1.0,18.0
2020-07-06,91,777,DSBN,0.0,20.0
2020-07-06,182,895,DSCIC,1.0,27.0
2020-07-06,102,740,DSCJ,2.0,24.0
2020-07-06,123,789,DSBQ,1.0,32.0
2020-07-06,87,713,DSPN,0.0,24.0
2020-07-06,1129,8136,Curitiba,12.0,227.0
2020-07-06,133,941,DSBV,2.0,27.0
2020-07-07,43,1067,DSMZ,1.0,30.0
2020-07-07,42,939,DSPR,0.0,21.0
2020-07-07,51,764,DSPN,0.0,24.0
2020-07-07,27,816,DSBQ,2.0,34.0
2020-07-07,416,8552,Curitiba,10.0,237.0
2020-07-07,56,796,DSCJ,4.0,28.0
2020-07-07,35,930,DSCIC,0.0,27.0
2020-07-07,33,810,DSBN,2.0,22.0
2020-07-07,58,999,DSBV,1.0,28.0
2020-07-07,33,839,DSSF,0.0,18.0
2020-07-07,21,451,DSTQ,0.0,5.0
2020-07-08,75,1005,DSCIC,0.0,27.0
2020-07-08,66,1065,DSBV,4.0,32.0
2020-07-08,31,1098,DSMZ,0.0,30.0
2020-07-08,72,868,DSCJ,3.0,31.0
2020-07-08,26,477,DSTQ,1.0,6.0
2020-07-08,532,9084,Curitiba,11.0,248.0
2020-07-08,39,878,DSSF,1.0,19.0
2020-07-08,56,820,DSPN,2.0,26.0
2020-07-08,42,981,DSPR,0.0,21.0
2020-07-08,43,853,DSBN,0.0,22.0
2020-07-08,65,881,DSBQ,0.0,34.0
2020-07-09,45,926,DSBQ,0.0,34.0
2020-07-09,57,1062,DSCIC,0.0,27.0
2020-07-09,77,1142,DSBV,2.0,34.0
2020-07-09,61,1042,DSPR,1.0,22.0
2020-07-09,52,872,DSPN,0.0,26.0
2020-07-09,48,926,DSSF,1.0,20.0
2020-07-09,48,1146,DSMZ,0.0,30.0
2020-07-09,526,9610,Curitiba,4.0,252.0
2020-07-09,30,883,DSBN,0.0,22.0
2020-07-09,38,515,DSTQ,0.0,6.0
2020-07-09,47,915,DSCJ,0.0,31.0
2020-07-10,81,1143,DSCIC,1.0,28.0
2020-07-10,49,932,DSBN,1.0,23.0
2020-07-10,61,933,DSPN,2.0,28.0
2020-07-10,67,1213,DSMZ,1.0,31.0
2020-07-10,101,1027,DSBQ,2.0,36.0
2020-07-10,37,552,DSTQ,1.0,7.0
2020-07-10,66,981,DSCJ,1.0,32.0
2020-07-10,52,978,DSSF,0.0,20.0
2020-07-10,717,10327,Curitiba,11.0,263.0
2020-07-10,56,1098,DSPR,1.0,23.0
2020-07-10,68,1210,DSBV,1.0,35.0
2020-07-11,3,1213,DSBV,3.0,38.0
2020-07-11,5,1103,DSPR,0.0,23.0
2020-07-11,3,1030,DSBQ,1.0,37.0
2020-07-11,1,933,DSBN,2.0,25.0
2020-07-11,7,1220,DSMZ,5.0,36.0
2020-07-11,3,981,DSSF,2.0,22.0
2020-07-11,4,985,DSCJ,2.0,34.0
2020-07-11,0,552,DSTQ,0.0,7.0
2020-07-11,33,10360,Curitiba,17.0,280.0
2020-07-11,3,936,DSPN,2.0,30.0
2020-07-11,4,1147,DSCIC,0.0,28.0
2020-07-12,4,940,DSPN,0.0,30.0
2020-07-12,4,985,DSSF,2.0,24.0
2020-07-12,1,1104,DSPR,1.0,24.0
2020-07-12,35,10395,Curitiba,12.0,292.0
2020-07-12,5,1218,DSBV,0.0,38.0
2020-07-12,7,940,DSBN,2.0,27.0
2020-07-12,2,1149,DSCIC,2.0,30.0
2020-07-12,3,1223,DSMZ,1.0,37.0
2020-07-12,2,987,DSCJ,2.0,36.0
2020-07-12,6,1036,DSBQ,1.0,38.0
2020-07-12,1,553,DSTQ,1.0,8.0
2020-07-13,143,1361,DSBV,4.0,42.0
2020-07-13,65,1288,DSMZ,2.0,39.0
2020-07-13,73,1013,DSBN,0.0,27.0
2020-07-13,78,1018,DSPN,1.0,31.0
2020-07-13,55,608,DSTQ,1.0,9.0
2020-07-13,87,1074,DSCJ,2.0,38.0
2020-07-13,80,1065,DSSF,1.0,25.0
2020-07-13,932,11327,Curitiba,15.0,307.0
2020-07-13,99,1248,DSCIC,1.0,31.0
2020-07-13,93,1129,DSBQ,1.0,39.0
2020-07-13,92,1196,DSPR,2.0,26.0
2020-07-14,23,1036,DSBN,1.0,28.0
2020-07-14,38,1056,DSPN,1.0,32.0
2020-07-14,29,1103,DSCJ,2.0,40.0
2020-07-14,51,1299,DSCIC,3.0,34.0
2020-07-14,23,631,DSTQ,4.0,13.0
2020-07-14,30,1095,DSSF,0.0,25.0
2020-07-14,39,1327,DSMZ,4.0,43.0
2020-07-14,39,1235,DSPR,1.0,27.0
2020-07-14,364,11691,Curitiba,22.0,329.0
2020-07-14,38,1167,DSBQ,1.0,40.0
2020-07-14,37,1398,DSBV,5.0,47.0
2020-07-15,83,1481,DSBV,6.0,53.0
2020-07-15,83,1318,DSPR,1.0,28.0
2020-07-15,85,1188,DSCJ,0.0,40.0
2020-07-15,96,1152,DSPN,2.0,34.0
2020-07-15,35,666,DSTQ,0.0,13.0
2020-07-15,40,1135,DSSF,0.0,25.0
2020-07-15,54,1381,DSMZ,1.0,44.0
2020-07-15,93,1260,DSBQ,3.0,43.0
2020-07-15,748,12439,Curitiba,15.0,344.0
2020-07-15,60,1096,DSBN,1.0,29.0
2020-07-15,97,1396,DSCIC,1.0,35.0
2020-07-16,69,1165,DSBN,0.0,29.0
2020-07-16,33,699,DSTQ,1.0,14.0
2020-07-16,82,1463,DSMZ,0.0,44.0
2020-07-16,61,1379,DSPR,1.0,29.0
2020-07-16,731,13170,Curitiba,11.0,355.0
2020-07-16,49,1445,DSCIC,1.0,36.0
2020-07-16,88,1569,DSBV,2.0,55.0
2020-07-16,62,1322,DSBQ,1.0,44.0
2020-07-16,78,1213,DSSF,1.0,26.0
2020-07-16,73,1261,DSCJ,2.0,42.0
2020-07-16,77,1229,DSPN,2.0,36.0
2020-07-17,66,1327,DSCJ,2.0,44.0
2020-07-17,630,13800,Curitiba,13.0,368.0
2020-07-17,75,1397,DSBQ,1.0,45.0
2020-07-17,71,1516,DSCIC,2.0,38.0
2020-07-17,47,1510,DSMZ,2.0,46.0
2020-07-17,33,732,DSTQ,1.0,15.0
2020-07-17,59,1288,DSPN,1.0,37.0
2020-07-17,75,1454,DSPR,1.0,30.0
2020-07-17,75,1644,DSBV,2.0,57.0
2020-07-17,46,1211,DSBN,0.0,29.0
2020-07-17,42,1255,DSSF,0.0,26.0
2020-07-18,35,13835,Curitiba,17.0,385.0
2020-07-18,8,1335,DSCJ,3.0,47.0
2020-07-18,3,1400,DSBQ,2.0,47.0
2020-07-18,1,1256,DSSF,1.0,27.0
2020-07-18,4,1458,DSPR,1.0,31.0
2020-07-18,3,1647,DSBV,3.0,60.0
2020-07-18,3,1513,DSMZ,1.0,47.0
2020-07-18,1,1289,DSPN,1.0,38.0
2020-07-18,4,1215,DSBN,0.0,29.0
2020-07-18,3,735,DSTQ,1.0,16.0
2020-07-18,4,1520,DSCIC,4.0,42.0
2020-07-19,3,1403,DSBQ,2.0,49.0
2020-07-19,1,1216,DSBN,1.0,30.0
2020-07-19,3,738,DSTQ,1.0,17.0
2020-07-19,32,13867,Curitiba,18.0,403.0
2020-07-19,4,1339,DSCJ,5.0,52.0
2020-07-19,3,1292,DSPN,3.0,41.0
2020-07-19,6,1519,DSMZ,3.0,50.0
2020-07-19,3,1650,DSBV,1.0,61.0
2020-07-19,7,1527,DSCIC,1.0,43.0
2020-07-19,2,1460,DSPR,1.0,32.0
2020-07-19,0,1256,DSSF,0.0,27.0
2020-07-20,110,1449,DSCJ,5.0,57.0
2020-07-20,91,1383,DSPN,2.0,43.0
2020-07-20,122,1582,DSPR,1.0,33.0
2020-07-20,161,1811,DSBV,2.0,63.0
2020-07-20,84,1340,DSSF,1.0,28.0
2020-07-20,116,1643,DSCIC,2.0,45.0
2020-07-20,56,794,DSTQ,1.0,18.0
2020-07-20,111,1327,DSBN,0.0,30.0
2020-07-20,80,1599,DSMZ,2.0,52.0
2020-07-20,126,1529,DSBQ,1.0,50.0
2020-07-20,1096,14963,Curitiba,17.0,420.0
2020-07-21,22,1665,DSCIC,2.0,47.0
2020-07-21,36,1565,DSBQ,2.0,52.0
2020-07-21,37,1486,DSCJ,2.0,59.0
2020-07-21,41,1640,DSMZ,0.0,52.0
2020-07-21,18,1345,DSBN,1.0,31.0
2020-07-21,34,1616,DSPR,2.0,35.0
2020-07-21,27,1367,DSSF,3.0,31.0
2020-07-21,14,808,DSTQ,0.0,18.0
2020-07-21,324,15287,Curitiba,16.0,436.0
2020-07-21,32,1415,DSPN,2.0,45.0
2020-07-21,46,1857,DSBV,2.0,65.0
2020-07-22,61,1701,DSMZ,1.0,53.0
2020-07-22,83,1569,DSCJ,1.0,60.0
2020-07-22,92,1657,DSBQ,4.0,56.0
2020-07-22,73,881,DSTQ,1.0,19.0
2020-07-22,732,16019,Curitiba,18.0,454.0
2020-07-22,71,1736,DSCIC,3.0,50.0
2020-07-22,62,1477,DSPN,1.0,46.0
2020-07-22,57,1424,DSSF,1.0,32.0
2020-07-22,67,1924,DSBV,3.0,68.0
2020-07-22,57,1402,DSBN,2.0,33.0
2020-07-22,68,1684,DSPR,1.0,36.0
2020-07-23,67,1803,DSCIC,2.0,52.0
2020-07-23,85,1654,DSCJ,1.0,61.0
2020-07-23,98,2022,DSBV,0.0,68.0
2020-07-23,75,1552,DSPN,1.0,47.0
2020-07-23,62,1746,DSPR,1.0,37.0
2020-07-23,86,1743,DSBQ,1.0,57.0
2020-07-23,726,16745,Curitiba,10.0,464.0
2020-07-23,30,911,DSTQ,0.0,19.0
2020-07-23,55,1457,DSBN,2.0,35.0
2020-07-23,52,1476,DSSF,2.0,34.0
2020-07-23,61,1762,DSMZ,0.0,53.0
2020-07-24,43,1846,DSCIC,2.0,54.0
2020-07-24,51,1603,DSPN,0.0,47.0
2020-07-24,51,1794,DSBQ,2.0,59.0
2020-07-24,528,17273,Curitiba,14.0,478.0
2020-07-24,39,950,DSTQ,1.0,20.0
2020-07-24,59,1713,DSCJ,2.0,63.0
2020-07-24,55,1801,DSPR,2.0,39.0
2020-07-24,43,1519,DSSF,1.0,35.0
2020-07-24,23,1480,DSBN,1.0,36.0
2020-07-24,51,1813,DSMZ,2.0,55.0
2020-07-24,73,2095,DSBV,1.0,69.0
2020-07-25,4,1523,DSSF,1.0,36.0
2020-07-25,12,1858,DSCIC,0.0,54.0
2020-07-25,11,2106,DSBV,0.0,69.0
2020-07-25,5,1608,DSPN,2.0,49.0
2020-07-25,5,1799,DSBQ,1.0,60.0
2020-07-25,57,17330,Curitiba,7.0,485.0
2020-07-25,1,951,DSTQ,1.0,21.0
2020-07-25,4,1484,DSBN,0.0,36.0
2020-07-25,5,1818,DSMZ,1.0,56.0
2020-07-25,6,1807,DSPR,0.0,39.0
2020-07-25,3,1716,DSCJ,1.0,64.0
2020-07-26,42,1900,DSCIC,2.0,56.0
2020-07-26,31,1838,DSPR,0.0,39.0
2020-07-26,43,1651,DSPN,1.0,50.0
2020-07-26,54,1853,DSBQ,1.0,61.0
2020-07-26,60,2166,DSBV,4.0,73.0
2020-07-26,46,1762,DSCJ,0.0,64.0
2020-07-26,31,1849,DSMZ,1.0,57.0
2020-07-26,467,17797,Curitiba,14.0,499.0
2020-07-26,28,1551,DSSF,2.0,38.0
2020-07-26,41,1525,DSBN,1.0,37.0
2020-07-26,18,969,DSTQ,2.0,23.0
2020-07-27,64,1917,DSBQ,4.0,65.0
2020-07-27,63,1714,DSPN,3.0,53.0
2020-07-27,40,1565,DSBN,1.0,38.0
2020-07-27,70,1919,DSMZ,1.0,58.0
2020-07-27,68,1906,DSPR,1.0,40.0
2020-07-27,87,2253,DSBV,2.0,75.0
2020-07-27,84,1984,DSCIC,1.0,57.0
2020-07-27,648,18445,Curitiba,18.0,517.0
2020-07-27,75,1837,DSCJ,3.0,67.0
2020-07-27,53,1604,DSSF,2.0,40.0
2020-07-27,22,991,DSTQ,0.0,23.0
2020-07-28,58,2311,DSBV,2.0,77.0
2020-07-28,26,1630,DSSF,2.0,42.0
2020-07-28,48,1954,DSPR,0.0,40.0
2020-07-28,13,1004,DSTQ,0.0,23.0
2020-07-28,28,1865,DSCJ,2.0,69.0
2020-07-28,39,2023,DSCIC,6.0,63.0
2020-07-28,49,1966,DSBQ,1.0,66.0
2020-07-28,44,1609,DSBN,3.0,41.0
2020-07-28,53,1972,DSMZ,4.0,62.0
2020-07-28,44,1758,DSPN,2.0,55.0
2020-07-28,433,18878,Curitiba,22.0,539.0
2020-07-29,32,2055,DSCIC,1.0,64.0
2020-07-29,32,1790,DSPN,0.0,55.0
2020-07-29,36,1901,DSCJ,0.0,69.0
2020-07-29,15,1019,DSTQ,0.0,23.0
2020-07-29,21,1630,DSBN,1.0,42.0
2020-07-29,32,1998,DSBQ,4.0,70.0
2020-07-29,39,1993,DSPR,3.0,43.0
2020-07-29,365,19243,Curitiba,16.0,555.0
2020-07-29,21,1651,DSSF,1.0,43.0
2020-07-29,28,2000,DSMZ,3.0,65.0
2020-07-29,47,2358,DSBV,3.0,80.0
2020-07-30,25,1676,DSSF,3.0,46.0
2020-07-30,27,1046,DSTQ,3.0,26.0
2020-07-30,37,2037,DSMZ,0.0,65.0
2020-07-30,39,2397,DSBV,4.0,84.0
2020-07-30,31,1932,DSCJ,5.0,74.0
2020-07-30,24,1654,DSBN,1.0,43.0
2020-07-30,43,2098,DSCIC,3.0,67.0
2020-07-30,22,1812,DSPN,0.0,55.0
2020-07-30,26,2019,DSPR,0.0,43.0
2020-07-30,41,2039,DSBQ,1.0,71.0
2020-07-30,416,19659,Curitiba,20.0,575.0
2020-07-31,135,2174,DSBQ,1.0,72.0
2020-07-31,143,2241,DSCIC,1.0,68.0
2020-07-31,120,1774,DSBN,3.0,46.0
2020-07-31,112,2044,DSCJ,2.0,76.0
2020-07-31,147,2184,DSMZ,4.0,69.0
2020-07-31,1496,21155,Curitiba,22.0,597.0
2020-07-31,125,1937,DSPN,2.0,57.0
2020-07-31,67,1113,DSTQ,1.0,27.0
2020-07-31,170,2567,DSBV,1.0,85.0
2020-07-31,105,1781,DSSF,4.0,50.0
2020-07-31,134,2153,DSPR,3.0,46.0
2020-08-01,1,1938,DSPN,1.0,58.0
2020-08-01,2,1783,DSSF,1.0,51.0
2020-08-01,5,2179,DSBQ,4.0,76.0
2020-08-01,4,2571,DSBV,2.0,87.0
2020-08-01,4,2188,DSMZ,2.0,71.0
2020-08-01,5,2049,DSCJ,4.0,80.0
2020-08-01,31,21186,Curitiba,19.0,616.0
2020-08-01,1,1114,DSTQ,1.0,28.0
2020-08-01,3,2156,DSPR,2.0,48.0
2020-08-01,1,1775,DSBN,1.0,47.0
2020-08-01,5,2246,DSCIC,1.0,69.0
2020-08-02,7,2578,DSBV,2.0,89.0
2020-08-02,2,2248,DSCIC,2.0,71.0
2020-08-02,3,1117,DSTQ,1.0,29.0
2020-08-02,4,1787,DSSF,2.0,53.0
2020-08-02,4,2192,DSMZ,0.0,71.0
2020-08-02,3,2052,DSCJ,0.0,80.0
2020-08-02,7,2163,DSPR,3.0,51.0
2020-08-02,44,21230,Curitiba,16.0,632.0
2020-08-02,6,1781,DSBN,1.0,48.0
2020-08-02,1,1939,DSPN,3.0,61.0
2020-08-02,7,2186,DSBQ,2.0,78.0
2020-08-03,149,2335,DSBQ,3.0,81.0
2020-08-03,104,2156,DSCJ,4.0,84.0
2020-08-03,128,2706,DSBV,1.0,90.0
2020-08-03,112,1893,DSBN,1.0,49.0
2020-08-03,113,2052,DSPN,4.0,65.0
2020-08-03,159,2407,DSCIC,3.0,74.0
2020-08-03,56,1173,DSTQ,1.0,30.0
2020-08-03,76,2268,DSMZ,2.0,73.0
2020-08-03,93,2256,DSPR,3.0,54.0
2020-08-03,69,1856,DSSF,1.0,54.0
2020-08-03,1117,22347,Curitiba,23.0,655.0
2020-08-04,44,2200,DSCJ,0.0,84.0
2020-08-04,36,1892,DSSF,1.0,55.0
2020-08-04,58,2393,DSBQ,3.0,84.0
2020-08-04,28,1921,DSBN,4.0,53.0
2020-08-04,22,1195,DSTQ,1.0,31.0
2020-08-04,40,2308,DSMZ,3.0,76.0
2020-08-04,62,2318,DSPR,1.0,55.0
2020-08-04,38,2090,DSPN,0.0,65.0
2020-08-04,57,2464,DSCIC,0.0,74.0
2020-08-04,47,2753,DSBV,2.0,92.0
2020-08-04,481,22828,Curitiba,15.0,670.0
2020-08-05,33,2233,DSCJ,2.0,86.0
2020-08-05,71,2535,DSCIC,1.0,75.0
2020-08-05,52,2445,DSBQ,3.0,87.0
2020-08-05,535,23363,Curitiba,12.0,682.0
2020-08-05,22,1217,DSTQ,0.0,31.0
2020-08-05,30,1951,DSBN,0.0,53.0
2020-08-05,42,2360,DSPR,1.0,56.0
2020-08-05,55,2145,DSPN,1.0,66.0
2020-08-05,60,2813,DSBV,2.0,94.0
2020-08-05,14,2322,DSMZ,2.0,78.0
2020-08-05,39,1931,DSSF,0.0,55.0
2020-08-06,75,2610,DSCIC,1.0,76.0
2020-08-06,68,2881,DSBV,2.0,96.0
2020-08-06,66,2017,DSBN,0.0,53.0
2020-08-06,26,1243,DSTQ,0.0,31.0
2020-08-06,49,2494,DSBQ,2.0,89.0
2020-08-06,540,23903,Curitiba,8.0,690.0
2020-08-06,62,2295,DSCJ,0.0,86.0
2020-08-06,57,2202,DSPN,1.0,67.0
2020-08-06,52,2412,DSPR,0.0,56.0
2020-08-06,35,1966,DSSF,0.0,55.0
2020-08-06,30,2352,DSMZ,2.0,80.0
2020-08-07,35,2447,DSPR,0.0,56.0
2020-08-07,43,2924,DSBV,4.0,100.0
2020-08-07,24,2319,DSCJ,2.0,88.0
2020-08-07,19,1985,DSSF,1.0,56.0
2020-08-07,23,2375,DSMZ,0.0,80.0
2020-08-07,350,24253,Curitiba,18.0,708.0
2020-08-07,45,2247,DSPN,0.0,67.0
2020-08-07,40,2057,DSBN,4.0,57.0
2020-08-07,30,1273,DSTQ,1.0,32.0
2020-08-07,33,2643,DSCIC,2.0,78.0
2020-08-07,37,2531,DSBQ,4.0,93.0
2020-08-08,2,1275,DSTQ,1.0,33.0
2020-08-08,1,2248,DSPN,0.0,67.0
2020-08-08,5,2380,DSMZ,5.0,85.0
2020-08-08,6,2649,DSCIC,1.0,79.0
2020-08-08,3,2060,DSBN,2.0,59.0
2020-08-08,38,24291,Curitiba,21.0,729.0
2020-08-08,7,2326,DSCJ,3.0,91.0
2020-08-08,1,1986,DSSF,1.0,57.0
2020-08-08,2,2926,DSBV,4.0,104.0
2020-08-08,4,2451,DSPR,1.0,57.0
2020-08-08,7,2538,DSBQ,3.0,96.0
2020-08-09,1,2327,DSCJ,2.0,93.0
2020-08-09,3,2454,DSPR,1.0,58.0
2020-08-09,4,2653,DSCIC,2.0,81.0
2020-08-09,1,1987,DSSF,2.0,59.0
2020-08-09,1,2249,DSPN,2.0,69.0
2020-08-09,5,2543,DSBQ,0.0,96.0
2020-08-09,3,2063,DSBN,0.0,59.0
2020-08-09,28,24319,Curitiba,18.0,747.0
2020-08-09,2,2382,DSMZ,1.0,86.0
2020-08-09,5,2931,DSBV,6.0,110.0
2020-08-09,3,1278,DSTQ,2.0,35.0
2020-08-10,102,2556,DSPR,1.0,59.0
2020-08-10,58,2440,DSMZ,3.0,89.0
2020-08-10,67,2054,DSSF,0.0,59.0
2020-08-10,47,1325,DSTQ,1.0,36.0
2020-08-10,120,3051,DSBV,1.0,111.0
2020-08-10,93,2342,DSPN,1.0,70.0
2020-08-10,112,2175,DSBN,1.0,60.0
2020-08-10,977,25296,Curitiba,15.0,762.0
2020-08-10,107,2434,DSCJ,3.0,96.0
2020-08-10,103,2756,DSCIC,2.0,83.0
2020-08-10,113,2656,DSBQ,2.0,98.0
2020-08-11,51,2393,DSPN,0.0,70.0
2020-08-11,36,2476,DSMZ,2.0,91.0
2020-08-11,478,25774,Curitiba,15.0,777.0
2020-08-11,27,1352,DSTQ,3.0,39.0
2020-08-11,45,2801,DSCIC,1.0,84.0
2020-08-11,36,2470,DSCJ,3.0,99.0
2020-08-11,37,2212,DSBN,0.0,60.0
2020-08-11,49,2705,DSBQ,2.0,100.0
2020-08-11,33,2087,DSSF,1.0,60.0
2020-08-11,49,3100,DSBV,1.0,112.0
2020-08-11,52,2608,DSPR,2.0,61.0
2020-08-12,68,2280,DSBN,1.0,61.0
2020-08-12,60,2530,DSCJ,1.0,100.0
2020-08-12,44,2520,DSMZ,4.0,95.0
2020-08-12,64,2457,DSPN,0.0,70.0
2020-08-12,65,3165,DSBV,4.0,116.0
2020-08-12,640,26414,Curitiba,20.0,797.0
2020-08-12,38,2125,DSSF,0.0,60.0
2020-08-12,32,1384,DSTQ,2.0,41.0
2020-08-12,70,2678,DSPR,1.0,62.0
2020-08-12,96,2801,DSBQ,5.0,105.0
2020-08-12,68,2869,DSCIC,2.0,86.0
2020-08-13,55,2924,DSCIC,2.0,88.0
2020-08-13,23,2148,DSSF,0.0,60.0
2020-08-13,30,2550,DSMZ,1.0,96.0
2020-08-13,49,2850,DSBQ,1.0,106.0
2020-08-13,407,26821,Curitiba,9.0,806.0
2020-08-13,40,3205,DSBV,1.0,117.0
2020-08-13,56,2734,DSPR,0.0,62.0
2020-08-13,21,2301,DSBN,0.0,61.0
2020-08-13,27,1411,DSTQ,0.0,41.0
2020-08-13,38,2495,DSPN,0.0,70.0
2020-08-13,50,2580,DSCJ,4.0,104.0
2020-08-14,42,2537,DSPN,0.0,70.0
2020-08-14,22,1433,DSTQ,2.0,43.0
2020-08-14,40,2590,DSMZ,1.0,97.0
2020-08-14,49,2629,DSCJ,2.0,106.0
2020-08-14,45,2969,DSCIC,3.0,91.0
2020-08-14,58,2359,DSBN,0.0,61.0
2020-08-14,31,2765,DSPR,2.0,64.0
2020-08-14,42,2190,DSSF,0.0,60.0
2020-08-14,64,3269,DSBV,4.0,121.0
2020-08-14,61,2911,DSBQ,1.0,107.0
2020-08-14,538,27359,Curitiba,15.0,821.0
2020-08-15,3,2632,DSCJ,1.0,107.0
2020-08-15,0,2359,DSBN,1.0,62.0
2020-08-15,2,1435,DSTQ,1.0,44.0
2020-08-15,2,2767,DSPR,3.0,67.0
2020-08-15,20,27379,Curitiba,18.0,839.0
2020-08-15,2,2971,DSCIC,2.0,93.0
2020-08-15,1,2191,DSSF,1.0,61.0
2020-08-15,2,2592,DSMZ,2.0,99.0
2020-08-15,2,3271,DSBV,3.0,124.0
2020-08-15,3,2540,DSPN,2.0,72.0
2020-08-15,3,2914,DSBQ,2.0,109.0
2020-08-16,1,3272,DSBV,3.0,127.0
